x,y,z
47,666,898
226,35,291
199,226,300
398,439,543
46,613,458
667,941,392
62,177,902
978,182,247
893,683,283
479,498,717
785,781,965
610,468,855
881,736,711
664,552,379
840,328,324
703,772,525
365,92,902
261,908,377
747,113,642
308,897,348
542,207,635
958,884,852
908,64,143
13,433,718
33,631,573
147,555,817
725,670,806
61,832,231
161,150,440
759,70,373
650,290,869
640,30,667
169,687,586
230,739,776
680,199,831
856,561,619
71,981,499
949,864,701
106,896,892
23,813,797
410,377,390
111,113,422
898,378,446
30,788,548
345,825,250
605,611,674
339,842,298
353,470,861
82,429,190
632,896,959
428,476,91
276,309,345
722,739,607
652,123,597
597,18,778
736,853,347
733,829,802
121,695,130
806,241,388
717,685,578
770,537,164
774,323,354
976,557,115
992,319,87
637,857,435
72,746,368
983,361,633
831,207,632
338,343,672
26,37,951
266,995,784
133,270,376
842,200,967
685,929,398
864,374,590
60,409,289
360,97,692
703,849,317
477,114,954
862,266,668
141,566,804
540,909,261
137,287,201
696,392,235
541,142,700
567,84,2
68,623,328
465,787,123
373,112,929
426,255,555
722,4,818
793,20,907
440,378,382
674,597,44
746,528,938
246,224,673
641,520,949
815,727,20
661,824,240
234,459,150
736,669,372
209,273,49
150,748,697
515,830,186
961,296,942
806,417,856
233,578,187
536,901,267
555,809,656
808,314,684
939,961,937
367,112,991
329,869,925
288,926,388
591,471,47
852,549,707
242,645,646
841,682,41
238,550,773
694,361,858
822,188,687
633,661,107
501,630,471
192,220,722
528,79,368
481,965,218
863,412,278
738,345,231
247,300,519
439,669,378
123,247,717
512,593,598
896,3,845
187,579,134
38,808,983
754,371,755
42,586,85
435,475,83
922,206,149
982,51,341
923,91,858
209,762,481
387,802,581
826,262,951
984,715,49
494,364,443
785,218,588
702,294,362
175,103,615
594,12,85
539,953,275
104,705,589
794,52,67
73,320,828
686,211,786
295,792,423
45,906,958
736,681,589
460,875,786
520,446,404
332,376,503
36,232,241
940,608,112
388,730,879
87,996,709
737,446,99
286,698,167
586,635,9
680,158,954
675,484,711
461,680,1
844,474,953
956,818,64
283,675,681
522,411,301
658,407,868
163,220,501
52,534,297
477,469,936
303,202,452
104,412,862
138,661,63
452,93,452
996,313,372
623,654,384
357,191,45
249,847,949
758,975,503
272,544,833
995,910,802
642,511,594
743,601,581
953,695,335
238,326,160
882,414,277
660,89,415
417,287,650
881,192,292
987,164,413
419,671,649
601,734,22
676,595,616
360,75,870
354,130,608
220,573,903
154,993,704
876,551,637
91,671,915
970,75,442
512,593,598
383,805,644
363,674,567
45,878,615
450,95,361
651,872,946
186,950,287
185,117,557
640,477,656
65,384,190
704,730,8
834,923,198
807,977,453
470,18,233
508,122,302
200,329,294
780,272,340
6,108,410
356,196,242
102,466,852
123,559,747
765,19,357
544,635,569
207,78,710
321,868,325
866,236,884
450,149,929
981,200,174
133,35,11
651,196,219
766,611,831
967,145,766
137,709,240
53,70,295
103,394,201
258,819,22
182,62,426
603,912,538
640,645,315
855,30,100
820,416,471
533,404,490
854,390,878
443,689,620
358,970,958
79,93,266
109,824,978
388,936,391
146,498,828
955,267,171
723,709,352
642,760,541
177,578,576
865,298,914
604,454,493
498,910,676
754,588,587
428,75,784
936,34,187
443,452,789
883,482,984
689,787,966
632,97,989
59,427,120
794,205,237
569,686,310
14,287,694
2,722,557
131,183,373
504,767,71
895,436,954
177,209,666
782,303,254
540,797,354
716,470,653
290,746,699
115,480,377
751,945,475
61,174,627
334,451,424
707,903,945
462,651,903
497,550,91
230,335,173
108,559,202
74,64,209
651,873,370
436,478,596
879,639,446
684,811,630
284,602,517
792,762,561
474,584,959
647,97,735
762,221,826
587,611,92
142,318,806
478,280,929
901,524,323
588,93,729
927,942,749
74,39,406
747,424,952
539,205,193
739,641,718
691,613,676
786,985,649
110,466,166
623,179,374
550,654,260
271,655,865
432,484,331
635,714,808
936,65,74
727,207,537
55,358,791
498,493,826
553,227,204
659,450,355
272,344,454
162,792,847
931,86,16
615,811,310
457,37,361
342,341,362
709,320,421
625,387,402
917,410,648
470,228,53
814,76,43
908,930,741
880,721,642
322,178,907
924,834,804
449,980,488
23,629,92
563,785,695
971,37,77
58,413,799
317,14,510
137,248,553
619,260,32
559,548,827
19,412,218
322,303,766
535,931,104
36,926,194
838,859,719
920,206,178
852,440,849
981,5,550
784,333,335
106,340,255
739,622,486
976,912,252
562,848,575
184,946,184
970,431,939
444,876,763
201,509,918
561,527,292
475,512,623
172,960,233
360,924,133
91,405,465
27,441,91
653,523,728
258,592,861
455,868,110
630,654,228
490,606,92
771,244,639
476,480,619
230,621,992
726,320,768
192,509,746
338,437,203
597,371,869
338,225,730
783,283,617
342,624,517
224,563,721
64,303,611
908,458,711
247,174,510
955,279,145
490,747,404
115,404,293
766,611,831
598,392,133
398,757,16
101,3,519
607,979,431
189,872,284
984,334,270
204,746,137
992,228,212
449,584,919
529,185,278
615,847,12
195,54,399
565,115,621
171,732,604
363,378,438
171,767,775
820,330,726
742,556,723
388,667,746
798,420,276
850,55,65
115,187,921
277,746,135
208,57,180
612,880,889
715,32,293
192,780,581
240,274,976
286,132,811
720,49,71
755,630,426
351,407,778
338,691,499
497,68,310
957,881,516
884,609,89
757,200,89
91,60,678
433,844,41
686,634,514
779,737,844
135,578,11
740,581,590
463,967,718
764,506,445
363,168,908
916,306,775
322,677,108
611,47,543
507,378,415
659,732,263
737,64,436
659,962,486
54,906,549
440,222,391
641,597,96
848,178,153
847,907,140
357,683,964
234,850,941
701,413,413
624,287,963
62,714,118
732,840,171
331,202,752
241,926,492
205,856,465
589,794,512
149,245,122
985,529,294
276,909,106
318,202,242
716,676,638
323,528,166
115,971,90
315,976,401
822,724,150
415,475,981
628,836,111
523,294,970
678,180,527
492,184,758
800,560,517
91,20,481
666,36,356
469,309,708
439,860,828
989,240,155
259,650,695
211,429,405
248,940,154
57,73,985
708,132,369
700,566,605
448,747,463
65,934,405
409,898,30
908,325,710
238,723,55
573,604,459
785,191,1
307,547,540
571,749,966
981,612,42
55,864,482
118,296,58
17,324,847
988,687,406
660,479,730
129,755,484
477,25,491
942,449,709
507,536,742
924,799,807
711,201,531
102,667,130
767,62,362
602,11,44
924,152,81
681,340,241
56,1,26
912,505,633
480,783,124
322,961,3
790,176,201
398,855,843
716,140,452
304,474,600
860,404,131
99,772,459
597,421,266
284,112,609
191,578,367
183,907,745
725,941,986
203,378,960
140,818,352
97,482,641
107,12,612
389,308,287
841,251,442
692,928,41
765,50,372
606,975,160
406,573,288
987,990,336
381,125,317
453,214,849
394,489,487
998,166,334
24,867,298
952,399,722
348,684,100
864,172,774
990,847,22
262,857,401
606,130,95
677,975,529
61,879,77
384,596,417
854,816,641
672,30,750
498,627,984
365,28,567
337,993,787
775,237,932
750,328,772
965,229,737
682,627,116
470,287,67
638,687,32
128,211,240
832,938,977
939,968,506
137,512,193
35,67,493
422,638,340
194,44,150
900,138,333
199,992,923
848,712,719
997,277,166
297,908,258
589,762,399
610,812,985
130,716,934
187,860,12
236,855,117
553,525,87
426,318,653
191,488,572
547,956,647
509,131,719
571,844,957
600,559,619
124,298,960
557,145,346
874,223,673
357,822,223
457,421,105
550,962,509
849,604,462
203,611,517
202,456,192
281,131,781
139,677,724
774,424,240
237,170,749
170,407,80
981,520,240
414,704,389
254,597,393
941,649,461
925,34,418
309,618,70
189,168,183
468,144,738
471,389,105
453,276,822
908,366,396
119,931,596
31,432,806
454,464,822
58,526,319
491,852,781
597,398,882
799,198,440
231,27,23
52,628,689
477,846,670
574,16,386
924,562,739
37,940,43
238,41,44
78,976,245
584,507,18
146,846,169
565,441,236
732,109,781
965,350,277
436,12,431
218,989,176
355,211,269
971,661,87
17,286,949
860,706,871
659,734,245
664,104,487
879,308,992
454,268,350
418,814,350
710,151,556
98,974,291
658,707,11
431,473,231
762,491,455
229,832,156
275,122,124
436,914,305
336,469,143
551,291,372
224,822,18
544,105,315
45,656,643
646,892,279
60,949,808
583,269,361
422,506,136
78,913,365
737,556,570
706,273,815
693,967,596
535,676,631
428,164,64
527,449,127
202,815,457
289,632,261
552,854,654
775,68,648
631,288,811
214,180,100
441,944,342
553,647,523
341,872,852
368,292,227
635,6,910
758,518,773
20,24,473
96,507,134
574,426,972
5,777,508
78,344,281
765,762,999
575,936,23
200,670,871
850,617,112
878,378,492
642,31,614
980,787,281
380,630,687
93,188,788
115,974,778
520,81,484
809,272,780
338,829,834
461,385,487
787,258,624
300,435,880
607,934,551
992,818,932
236,128,283
753,590,180
519,414,961
817,290,992
319,713,323
743,961,551
115,902,723
642,531,170
137,45,931
695,868,647
27,7,775
131,149,304
82,429,190
571,269,855
494,761,367
70,590,284
381,853,498
179,548,900
560,967,247
892,152,666
803,470,192
628,298,570
809,444,839
628,835,295
66,803,390
801,692,756
735,201,636
271,109,226
398,266,159
995,848,971
816,741,831
910,171,430
180,295,396
508,929,927
496,822,366
954,419,610
217,436,225
278,606,29
888,215,581
752,738,606
597,351,21
135,732,319
337,141,372
269,165,868
710,476,389
600,203,627
240,244,556
168,821,598
955,734,24
537,281,9
333,824,720
178,883,332
395,487,519
842,409,565
960,683,708
205,847,856
698,718,95
350,591,983
499,546,742
695,139,985
91,8,525
23,370,438
670,496,465
747,396,780
738,638,853
289,254,674
659,849,390
574,804,79
320,869,455
388,259,389
43,605,923
144,625,982
60,713,987
699,325,527
620,39,408
398,134,353
590,736,359
117,130,360
924,293,15
631,458,976
63,949,487
947,828,254
266,55,86
816,180,890
813,480,868
425,62,758
953,445,60
390,939,851
896,174,350
357,397,605
393,534,172
811,625,141
881,38,579
936,368,601
73,482,504
107,371,584
345,634,452
841,696,779
780,921,387
613,859,389
291,442,279
908,933,904
725,401,726
912,7,186
330,593,335
309,916,114
589,486,523
378,934,664
410,113,928
271,471,789
771,998,254
641,365,840
279,115,828
898,508,910
624,250,118
882,251,709
53,741,137
521,717,673
586,74,45
29,362,243
73,205,221
54,491,784
690,945,923
886,788,934
753,269,903
187,469,32
342,388,982
952,60,349
166,280,98
165,189,579
341,596,591
935,227,557
547,315,868
456,142,8
301,680,298
953,575,713
852,528,533
6,829,202
924,321,560
731,708,70
967,911,836
388,164,15
673,286,441
235,977,854
451,459,23
792,254,829
541,990,296
690,346,270
28,570,874
609,525,307
229,353,91
222,702,243
57,524,660
874,885,217
669,888,711
718,622,777
78,519,826
485,857,583
84,205,870
987,933,104
624,688,848
415,177,433
167,576,554
293,759,97
156,290,42
762,159,105
572,969,38
317,813,223
720,660,640
225,713,1
512,732,101
885,266,469
531,765,782
756,170,416
889,25,247
49,915,712
543,319,43
707,288,718
664,25,376
193,841,782
240,274,976
325,291,816
454,15,582
462,246,662
612,409,324
455,656,438
823,711,229
186,985,647
229,272,996
161,868,326
491,614,397
379,23,972
248,857,808
594,696,126
916,263,16
139,195,357
882,434,593
471,638,843
832,964,15
781,790,738
135,528,183
506,77,248
934,788,827
589,303,500
386,280,745
53,139,85
753,434,957
702,517,821
265,455,372
365,991,778
202,159,978
382,695,206
324,952,605
836,397,86
897,519,142
508,40,806
754,478,346
62,524,987
664,101,785
978,267,374
420,470,381
895,808,655
208,701,259
657,176,777
296,438,230
88,854,208
267,400,441
749,375,501
681,758,149
321,676,453
819,616,522
430,579,962
691,502,450
21,383,160
225,740,698
656,918,990
646,568,811
991,945,964
38,889,451
771,604,60
828,780,674
280,518,677
839,32,968
916,221,733
830,254,153
621,835,497
328,372,794
850,594,121
639,138,450
484,379,92
130,794,911
242,398,242
89,713,493
11,275,697
355,109,401
935,561,687
512,948,153
450,621,147
353,666,123
362,963,445
537,527,888
590,861,774
532,676,213
526,807,722
978,173,991
632,456,175
392,426,14
46,514,475
990,178,750
274,18,74
189,368,152
35,394,641
245,976,273
61,805,225
551,10,798
600,28,166
43,100,80
533,73,556
722,317,935
591,52,427
379,992,100
389,846,963
488,774,42
108,325,416
73,994,543
424,475,82
167,778,707
898,355,683
978,3,93
914,578,698
583,130,877
767,107,513
498,284,978
966,771,1
460,106,277
853,673,470
981,436,270
843,296,109
664,32,619
505,130,429
959,198,439
831,684,900
421,121,379
504,480,715
566,895,483
974,286,787
743,123,137
840,965,206
117,709,960
421,310,554
118,399,565
810,304,954
275,325,684
8,349,900
2,231,564
915,788,881
602,988,171
984,531,709
900,845,33
707,58,105
244,424,562
559,344,742
34,687,929
827,372,66
642,470,869
823,711,229
753,464,984
878,359,797
359,602,290
101,698,675
194,147,269
466,817,185
739,204,244
942,185,706
521,714,229
117,762,379
208,645,341
751,253,669
473,669,159
696,227,956
242,748,181
3,247,394
741,534,740
490,922,402
100,369,652
71,131,420
763,958,281
479,592,665
122,526,84
724,474,481
63,749,225
715,121,108
883,759,296
553,633,720
582,635,330
115,714,763
734,705,576
165,878,73
300,64,67
785,693,831
789,271,527
594,853,876
187,683,65
143,577,908
912,392,55
791,514,587
455,43,554
820,404,69
111,317,155
449,321,730
924,550,994
313,495,352
983,956,246
847,464,864
756,215,293
478,331,939
814,935,297
834,850,657
10,872,879
597,628,732
229,154,220
933,456,709
817,576,928
697,38,583
196,659,571
678,231,89
184,240,359
357,978,286
98,733,396
45,906,368
316,547,7
73,759,864
359,724,86
936,703,484
446,942,37
907,179,523
918,882,96
474,626,218
427,606,808
669,143,825
275,120,302
581,201,629
399,851,200
50,603,915
876,600,290
938,619,600
39,636,370
974,588,705
626,893,637
369,736,63
6,234,996
935,385,24
891,360,550
774,933,747
337,27,184
475,424,698
721,296,942
986,563,157
9,284,858
10,103,180
57,722,322
829,303,413
183,92,174
696,828,617
854,948,78
623,331,718
606,396,111
188,253,90
591,253,113
737,646,954
888,184,250
380,542,708
667,959,762
552,828,375
352,142,231
254,565,554
582,262,841
610,749,595
425,95,888
435,784,132
80,7,855
839,472,993
127,573,886
484,524,830
372,775,213
554,454,911
350,614,970
365,214,524
316,617,761
691,526,381
863,326,446
979,673,225
866,806,764
551,192,689
486,674,623
523,807,47
970,479,842
226,242,930
499,77,477
200,597,682
265,10,114
82,271,829
988,890,174
320,616,225
417,237,90
154,847,324
901,594,840
268,434,309
581,140,893
721,594,564
906,234,485
860,785,280
760,66,755
457,111,53
298,964,76
502,951,528
216,69,421
468,534,971
556,370,667
471,89,328
960,117,536
328,293,298
431,361,737
643,312,748
210,584,907
651,945,582
344,245,799
494,782,590
326,559,499
362,68,166
154,187,892
120,677,909
867,753,264
660,151,831
969,312,426
651,596,736
65,565,324
704,393,335
431,195,415
228,691,490
179,374,214
741,611,579
295,654,144
151,197,561
711,369,945
705,130,982
69,133,799
898,951,993
50,715,827
699,116,525
847,847,542
297,491,485
410,821,140
37,994,995
763,594,974
594,953,9
295,836,277
637,444,963
509,840,942
1,248,476
594,54,220
145,719,334
961,666,941
762,624,712
840,565,16
204,494,91
532,529,484
957,881,516
334,656,855
535,350,97
120,960,645
423,796,115
42,678,139
957,904,314
297,39,783
767,850,533
413,190,158
167,984,32
463,681,166
218,407,771
793,15,226
88,999,57
641,335,688
179,948,874
776,640,489
474,833,896
198,658,208
390,152,923
93,837,657
467,951,815
323,153,399
695,110,22
170,633,130
252,71,518
253,270,458
714,244,875
81,895,983
54,340,547
883,737,9
402,415,399
787,407,341
376,375,446
535,462,893
69,699,371
998,977,955
455,688,411
722,187,631
79,910,160
961,528,573
269,4,4
666,606,248
475,218,324
966,591,61
887,125,283
346,169,67
534,906,771
331,579,839
969,431,290
31,220,348
581,660,230
955,197,888
783,523,76
885,851,921
935,421,396
926,898,844
545,126,521
897,798,543
922,277,49
247,9,876
693,409,279
899,26,683
440,204,633
786,414,724
157,532,987
208,94,371
42,826,694
301,460,801
179,981,429
968,876,614
186,138,370
736,606,791
15,91,945
432,222,362
346,580,277
265,92,575
576,637,853
73,771,18
600,988,298
524,127,28
682,982,794
266,551,578
644,204,838
679,681,677
138,285,40
903,393,953
259,368,586
59,442,597
466,565,67
383,847,372
555,970,888
222,118,505
348,454,154
537,957,680
398,887,290
338,655,125
103,240,176
85,56,348
198,958,559
978,990,958
500,381,54
743,663,422
903,893,455
856,348,359
767,878,218
711,763,27
801,137,317
198,250,955
730,895,838
82,273,122
947,502,478
553,633,720
1,765,587
560,94,449
773,194,901
745,336,483
215,497,909
388,657,539
232,818,628
385,897,823
887,752,382
828,768,291
508,157,295
611,246,451
384,907,655
587,949,796
431,89,60
866,649,928
682,950,728
742,341,694
882,85,993
341,177,790
9,171,462
154,162,161
595,693,613
903,389,107
134,841,791
784,709,609
165,371,224
186,959,704
924,702,348
681,286,322
279,676,457
599,789,319
789,160,30
826,656,808
479,813,333
484,138,938
478,586,739
271,942,550
998,976,619
239,183,371
773,967,731
578,19,28
187,756,703
610,541,803
197,79,340
892,336,902
694,651,732
773,664,90
713,622,402
235,743,377
416,49,54
687,614,239
11,901,255
826,883,101
307,875,787
585,256,998
564,964,513
60,115,576
628,830,437
28,97,930
312,822,306
896,309,368
960,638,413
330,920,440
939,979,708
408,26,629
965,769,898
836,911,142
818,77,450
120,443,964
354,231,811
713,374,359
436,849,901
645,675,887
603,277,990
707,184,418
880,239,409
895,126,706
200,898,271
537,19,462
494,361,18
224,279,618
562,769,779
732,649,294
871,209,812
346,436,683
913,986,607
740,882,219
239,547,955
544,637,507
233,742,909
596,309,738
355,434,280
529,383,393
502,23,114
88,576,980
618,150,241
773,963,911
828,925,23
180,985,748
570,335,463
840,637,36
395,250,6
917,626,641
138,307,433
877,735,267
314,261,616
106,960,323
25,578,219
491,595,604
410,563,932
290,773,225
793,777,664
244,441,914
644,5,981
117,47,673
715,112,915
453,351,127
941,420,29
661,56,386
268,713,286
794,475,538
850,943,332
297,913,166
351,396,123
702,999,219
887,621,671
205,211,521
124,920,344
769,991,500
291,626,772
635,237,654
578,932,265
550,955,375
991,728,487
554,263,274
821,722,851
272,789,254
550,592,246
709,650,925
149,251,677
532,681,983
699,473,228
785,721,50
919,745,173
491,902,866
275,869,858
510,911,587
12,276,765
216,41,170
109,854,54
41,508,395
285,440,668
170,622,59
199,839,544
364,232,264
449,823,956
774,966,946
978,697,911
125,949,680
656,434,407
816,67,157
436,101,199
443,788,474
268,854,917
434,464,879
551,390,283
445,147,431
436,393,581
555,331,208
491,218,945
176,579,846
951,941,425
722,27,164
689,962,915
894,44,127
79,466,579
