x,y,z
811,272,345
917,771,554
445,104,789
668,611,200
716,987,268
816,697,995
685,342,858
302,40,296
114,735,866
370,617,530
746,995,503
400,755,483
135,575,212
156,427,977
871,9,816
477,876,911
968,86,246
261,346,564
373,345,12
387,568,325
625,974,175
462,1,862
617,257,997
819,954,159
15,958,392
283,421,397
700,108,181
151,327,656
618,181,56
887,132,671
154,270,686
891,907,325
339,794,702
645,875,880
271,637,183
267,22,183
678,599,22
521,77,522
355,908,593
81,809,536
949,171,96
680,863,488
136,449,168
734,660,707
420,231,511
451,829,66
46,833,600
942,430,222
455,522,727
284,894,660
417,178,833
493,930,834
29,786,961
488,774,42
462,740,685
645,178,60
844,479,599
233,542,2
973,68,518
657,540,975
470,841,955
369,901,173
728,229,246
964,415,332
333,826,443
806,949,370
278,852,796
308,867,746
60,827,706
634,127,143
134,225,522
990,996,749
187,167,217
496,919,197
932,319,294
745,886,730
282,266,128
538,445,209
903,364,821
168,999,442
119,208,102
216,562,387
630,972,570
76,24,149
932,627,368
661,336,494
463,427,646
454,822,434
598,204,288
151,607,757
761,352,575
393,776,285
343,930,622
299,449,413
309,503,149
745,712,800
468,410,514
247,969,446
586,251,129
884,565,977
230,501,967
297,913,166
22,60,469
281,341,167
466,607,976
311,608,588
727,962,26
382,317,621
764,121,474
361,626,152
827,628,33
190,77,687
546,11,867
293,954,766
139,716,871
731,822,349
236,753,845
483,400,691
661,322,863
92,391,354
727,172,954
176,741,762
44,382,983
418,392,65
987,671,199
833,997,509
490,565,872
838,743,503
807,898,110
968,822,780
502,77,808
871,979,43
633,56,748
420,233,577
569,993,633
590,611,969
868,171,387
995,709,965
389,833,99
475,243,26
204,359,29
413,797,558
51,579,840
686,998,521
11,563,574
981,837,751
167,261,774
321,382,103
796,728,591
548,689,225
291,530,34
855,517,543
298,231,441
236,535,835
599,777,143
833,552,805
599,663,198
233,275,277
650,740,446
425,462,89
177,572,759
780,629,205
478,168,796
690,296,604
642,264,765
831,108,575
138,94,229
170,860,697
550,330,264
243,290,85
314,420,119
346,643,369
172,36,695
833,373,997
394,570,346
315,401,913
498,70,260
19,524,635
231,236,961
736,321,575
882,648,715
146,770,731
502,837,354
385,591,543
230,268,436
344,350,680
815,637,30
251,739,127
48,25,740
725,350,620
310,14,547
78,978,123
278,974,458
353,399,357
528,509,420
916,845,256
847,323,160
523,110,32
161,139,454
813,319,646
911,337,426
173,149,302
890,484,700
910,768,368
840,196,433
479,438,925
459,21,486
133,264,434
161,405,288
546,463,336
273,610,704
708,305,253
124,524,167
503,416,409
592,545,691
733,19,151
257,30,710
250,107,682
5,110,448
337,939,46
549,427,281
297,161,162
450,207,67
904,552,841
345,846,778
413,172,763
842,270,950
440,731,760
418,748,907
582,671,95
450,843,98
914,502,103
724,845,812
709,880,123
101,359,841
363,20,135
152,710,991
83,170,611
68,195,911
588,370,572
565,747,338
248,208,652
751,240,407
4,180,402
934,304,419
136,179,219
699,892,570
621,512,33
702,601,636
39,150,111
300,425,57
502,557,651
391,685,255
28,325,815
78,388,125
2,358,321
60,671,907
110,807,830
765,386,918
32,569,872
275,642,346
566,233,974
494,196,259
295,659,855
151,441,331
770,88,415
86,662,716
645,422,579
179,295,610
430,302,519
75,197,259
292,142,735
635,858,510
24,304,290
641,673,881
149,474,784
840,405,685
745,289,63
348,221,169
573,313,500
408,391,885
168,105,660
418,642,363
884,98,716
636,376,353
632,482,990
52,796,844
30,640,891
732,662,678
3,695,342
366,662,918
371,349,262
700,547,8
485,600,572
979,910,393
136,907,611
128,526,755
797,77,371
969,251,389
124,286,493
980,613,870
727,111,827
322,572,225
850,630,359
359,646,140
750,992,555
188,6,464
324,686,494
744,300,222
788,680,250
68,623,328
111,906,483
201,488,72
899,784,407
814,231,225
530,941,764
724,788,509
933,683,779
779,1,179
201,803,471
873,121,189
304,194,330
211,346,927
746,770,239
561,510,812
580,234,778
557,248,15
970,912,941
6,303,551
19,998,701
824,871,749
705,277,896
654,325,128
220,600,940
410,898,539
329,394,495
838,788,429
242,753,21
581,213,911
212,909,485
11,516,627
826,208,787
660,941,472
749,947,312
362,787,767
726,125,660
985,635,375
26,719,843
464,253,887
618,298,785
902,258,591
125,883,103
171,639,270
405,996,208
949,987,363
831,792,689
360,487,759
520,892,246
754,132,306
740,403,46
212,173,477
432,953,773
63,516,308
925,506,145
893,807,14
713,540,697
386,434,793
794,738,750
48,237,404
360,252,17
530,144,375
544,413,30
746,543,733
776,400,31
358,235,503
629,271,590
659,647,686
587,191,735
4,833,24
100,895,997
988,749,796
910,673,816
248,216,323
236,530,416
399,482,141
992,356,365
306,498,875
806,863,40
369,298,713
959,781,106
457,130,452
466,782,58
90,422,25
859,259,495
298,159,711
53,228,847
68,658,541
86,415,599
108,999,283
976,291,926
368,456,939
652,303,651
390,415,122
877,927,694
854,330,768
947,628,599
834,535,265
798,514,557
401,395,295
920,39,542
73,684,683
472,197,101
429,377,485
838,463,207
690,469,569
893,800,128
840,12,23
354,540,5
279,27,577
507,817,947
713,578,56
879,191,496
805,204,187
359,593,175
580,896,972
234,735,223
655,556,882
645,178,60
464,275,948
642,938,319
876,56,80
164,660,48
616,737,867
648,967,651
433,348,256
385,76,22
233,223,490
280,964,645
570,833,423
619,924,169
676,46,669
906,396,465
130,156,37
794,232,21
464,289,362
95,738,7
752,278,928
890,693,566
433,384,452
211,519,188
429,472,896
829,142,998
582,534,240
748,838,484
673,656,700
935,724,395
449,238,901
272,871,61
266,210,337
260,107,449
669,74,596
375,801,756
668,158,994
379,750,126
579,393,448
621,505,704
795,989,203
627,78,15
725,251,226
330,239,699
254,550,64
673,170,334
49,694,145
11,345,616
488,945,668
919,375,833
520,208,725
368,927,807
865,318,679
492,425,601
761,807,325
611,721,891
708,466,23
252,589,730
5,76,101
623,308,716
474,832,162
409,752,688
520,502,6
557,689,489
985,773,65
562,15,427
134,739,350
527,727,527
266,405,175
83,510,782
150,162,486
168,286,140
823,443,951
488,934,698
504,571,554
951,55,698
1,635,434
494,785,861
386,263,819
2,373,456
170,194,523
819,709,528
945,629,58
85,973,453
553,333,723
264,311,981
200,397,86
228,293,536
62,532,186
630,441,298
981,302,355
869,700,74
832,689,970
856,380,736
327,848,65
674,708,289
437,684,26
959,463,581
559,140,555
919,158,256
453,372,814
78,313,49
823,785,811
446,853,871
153,552,586
119,232,777
377,817,303
579,746,472
525,292,204
196,170,162
963,826,56
647,590,93
846,527,297
753,127,75
568,26,988
999,149,766
353,996,188
235,581,252
117,768,869
564,907,437
510,605,441
407,912,519
649,184,887
280,817,839
365,644,230
619,718,8
2,373,456
789,212,454
470,839,720
421,387,634
52,710,779
248,656,691
800,113,286
379,73,580
447,95,366
645,401,654
621,143,943
567,84,2
881,139,304
340,670,581
855,559,163
699,208,67
119,927,495
721,85,644
830,895,295
493,404,927
506,730,523
61,438,491
51,635,318
322,121,295
999,176,218
336,527,441
915,398,885
737,287,798
93,972,784
948,208,850
137,299,2
419,520,507
239,692,834
401,635,234
842,937,772
173,842,402
308,893,92
340,694,58
81,307,360
99,359,705
751,449,687
966,117,225
122,808,722
465,637,739
508,815,29
574,459,935
621,640,176
847,981,454
430,685,331
840,629,903
655,489,754
160,936,796
823,445,30
765,526,569
509,532,22
82,272,775
378,996,578
901,795,768
907,377,440
588,863,345
513,795,24
724,741,703
372,542,387
977,874,289
581,57,308
409,444,794
433,579,661
440,268,867
75,745,242
765,307,281
2,200,269
594,661,780
524,927,658
900,987,964
270,240,203
973,686,670
911,606,479
711,687,825
796,820,915
463,220,34
481,242,646
468,122,436
130,395,49
764,458,561
772,359,701
683,984,456
295,28,745
42,996,284
77,790,981
634,29,156
722,779,370
953,434,707
521,830,530
430,66,436
991,131,296
885,522,238
732,936,93
207,892,180
811,299,316
176,308,226
385,272,159
591,598,467
409,51,499
398,532,729
413,164,906
375,288,780
616,33,504
520,221,429
8,987,91
255,11,238
209,885,975
127,198,750
142,517,484
939,839,661
38,557,930
826,22,15
989,534,344
151,793,878
498,969,790
979,30,975
914,899,728
951,985,557
439,584,856
671,751,942
256,909,707
954,428,687
118,573,473
410,672,87
31,937,467
108,61,620
121,954,218
656,335,636
256,630,442
303,91,49
365,655,456
387,325,842
41,405,839
853,42,145
489,527,528
507,920,260
9,820,480
722,262,99
249,487,448
437,63,1
349,223,231
632,112,885
555,138,559
378,30,32
649,863,103
921,82,143
792,633,668
573,831,283
885,241,174
280,515,837
197,672,611
193,556,367
356,688,372
403,238,892
963,114,514
621,258,936
141,57,368
547,661,907
123,819,838
204,175,256
472,595,305
591,337,463
324,944,174
699,713,90
710,293,546
858,65,438
468,150,826
805,285,96
541,658,472
617,631,731
319,864,827
768,184,77
191,471,393
552,459,524
958,361,8
32,475,923
151,600,610
400,170,124
450,384,701
873,109,471
367,705,372
593,994,942
237,156,252
213,547,195
425,839,878
621,845,773
201,242,610
225,711,396
42,399,587
810,798,786
300,206,399
839,632,626
474,905,39
266,54,439
433,497,299
774,935,548
139,511,696
729,313,816
726,989,17
497,893,230
183,912,409
456,142,8
539,808,740
528,70,343
100,602,127
711,471,268
839,2,421
707,945,317
319,758,864
423,803,421
587,834,25
473,239,58
331,873,145
332,434,656
38,515,230
795,189,699
992,800,752
546,577,74
484,524,830
460,980,98
891,910,887
739,504,778
78,222,963
28,387,231
460,601,26
866,209,633
298,764,506
605,939,132
675,706,521
910,529,335
665,317,45
750,904,933
369,430,358
464,80,374
96,166,988
83,779,57
277,698,444
910,309,185
704,65,499
347,567,679
382,938,618
126,57,151
815,478,286
128,941,194
652,538,872
875,556,368
272,588,264
647,41,780
770,950,465
605,525,384
709,924,876
571,770,977
278,692,432
358,594,356
864,752,960
995,158,790
669,936,831
385,689,881
574,970,180
781,504,803
831,632,239
601,59,129
764,581,520
44,862,239
858,51,457
216,60,962
447,156,967
355,631,744
680,916,580
842,306,541
309,392,338
951,420,299
743,966,747
673,63,700
969,152,397
731,786,46
349,788,331
885,352,271
910,660,772
257,214,78
476,541,275
275,181,591
331,835,181
227,557,541
357,988,125
842,279,355
444,931,986
608,951,62
797,812,558
470,676,781
279,798,740
520,237,411
654,944,74
838,269,362
938,176,633
264,779,583
491,660,795
58,357,103
402,161,496
544,479,321
669,910,157
551,364,736
287,218,849
70,555,860
519,26,320
34,211,549
555,443,434
475,747,943
219,964,183
646,913,477
728,272,585
592,829,741
502,321,61
846,534,711
756,886,327
359,608,365
885,920,392
115,278,986
874,543,432
984,210,807
39,837,302
245,496,735
951,776,852
637,92,394
953,948,132
836,904,459
907,763,843
82,532,718
592,16,70
124,789,400
509,519,361
110,697,973
252,255,279
541,202,940
217,663,759
537,967,622
108,325,416
937,742,630
233,145,411
853,974,738
434,677,382
446,574,77
510,901,893
513,410,709
601,734,22
487,99,598
105,839,65
930,465,52
957,740,723
661,916,483
882,204,820
224,819,546
351,35,741
781,806,297
905,386,665
113,120,450
595,907,495
99,406,632
857,545,652
360,976,252
871,431,847
677,327,830
357,862,310
333,832,119
480,39,259
69,988,290
757,304,72
538,813,106
568,539,93
881,84,768
275,943,806
413,140,835
512,97,755
711,152,737
78,943,230
840,925,222
896,67,164
757,999,40
887,866,863
894,983,782
952,462,970
236,40,757
384,224,318
527,374,739
208,107,804
461,910,702
453,783,598
353,399,357
273,582,542
404,675,805
423,593,990
241,862,885
978,291,260
340,189,116
808,1,728
199,259,633
725,552,835
879,378,205
454,884,45
198,152,45
568,314,324
66,293,71
31,192,618
818,923,469
29,997,918
851,64,253
867,94,266
648,118,495
396,726,171
49,407,291
536,680,306
632,90,443
197,179,803
681,915,765
249,463,605
565,893,526
728,432,588
240,827,920
412,878,169
375,351,836
723,540,162
433,248,305
543,998,364
678,577,951
871,988,45
487,530,821
134,553,408
112,78,817
370,534,35
108,526,908
327,579,503
11,284,241
338,122,580
120,940,985
902,743,290
380,332,314
122,406,830
68,570,241
265,877,166
697,747,803
389,727,775
952,985,708
822,565,397
847,506,151
707,378,712
986,902,464
846,478,321
221,416,158
329,72,668
891,194,980
161,842,21
284,652,484
344,816,503
648,606,66
310,531,221
598,548,679
693,914,898
777,357,779
624,187,145
204,530,330
255,240,510
901,668,761
346,663,199
688,651,913
712,573,199
888,805,99
48,599,883
34,197,324
489,729,894
689,142,105
885,179,568
880,508,88
855,565,171
685,395,221
569,704,370
866,294,130
430,725,219
203,542,141
678,421,952
585,186,249
134,62,185
931,497,295
941,987,61
794,773,821
28,986,338
139,260,788
387,47,143
63,905,349
267,871,717
533,8,724
111,229,465
955,754,332
673,293,564
887,85,342
32,506,647
334,230,533
472,864,828
152,670,552
980,742,294
147,462,166
5,747,471
418,212,76
126,927,786
392,622,740
852,427,719
349,515,988
356,732,400
19,758,818
824,936,574
692,303,731
415,435,197
291,463,368
82,12,121
943,876,660
323,688,16
41,893,333
559,683,97
435,598,225
632,578,806
663,882,949
874,706,435
920,715,316
968,365,363
271,760,621
473,292,955
427,314,357
250,155,26
325,988,461
428,654,906
479,241,139
157,808,971
651,850,305
175,378,185
896,427,645
848,855,555
622,527,240
53,348,379
987,487,997
268,28,118
752,560,913
788,394,581
699,985,309
856,667,114
621,279,80
506,924,864
710,449,125
648,451,801
714,619,618
845,111,601
253,357,518
142,195,991
283,813,957
721,900,45
262,123,600
576,265,68
460,645,731
57,158,724
985,709,113
914,881,218
104,659,930
509,865,977
873,382,834
486,188,233
212,520,13
302,821,694
478,203,857
422,734,632
145,12,611
622,767,345
477,467,298
969,175,764
172,114,42
765,307,835
929,722,156
103,429,727
196,280,877
405,443,941
319,492,954
182,150,25
10,593,972
735,203,296
311,8,698
605,199,674
86,826,693
201,357,372
840,557,676
718,467,467
543,587,343
991,343,527
965,242,638
662,866,548
811,55,375
67,923,88
296,537,132
74,754,440
556,737,242
751,446,617
680,764,238
31,483,35
360,250,105
745,633,510
491,226,445
830,929,520
800,983,365
285,767,440
315,773,576
171,253,498
781,267,539
937,13,234
867,646,361
952,365,822
470,690,58
148,229,822
440,440,618
960,841,583
31,278,579
194,572,732
881,846,960
103,495,229
518,726,816
30,163,390
184,829,808
294,11,124
757,748,338
536,542,326
971,56,994
643,677,814
322,67,919
777,323,828
810,853,365
421,86,451
937,529,408
837,674,396
362,519,816
557,605,916
261,802,935
708,507,420
944,459,822
971,554,250
831,640,860
412,284,98
35,958,73
29,46,448
472,595,305
863,132,550
835,108,687
787,87,17
156,752,414
413,133,896
718,27,553
866,410,860
921,549,204
370,954,308
847,464,864
836,883,394
128,137,539
49,29,459
189,318,916
318,991,506
407,43,758
713,226,63
637,227,345
274,184,883
402,577,937
209,383,134
891,98,821
93,66,384
800,684,218
568,834,71
885,51,416
859,131,208
904,50,390
640,543,764
525,207,926
732,478,518
949,776,762
425,599,398
321,571,21
893,611,425
531,787,991
104,810,733
894,23,181
202,477,426
647,684,890
444,692,362
849,246,3
658,71,136
460,767,403
956,916,350
747,644,174
476,984,584
659,935,666
111,836,891
379,383,375
366,828,884
797,599,282
446,513,88
258,839,302
599,131,714
574,904,54
25,864,433
745,182,555
412,880,701
84,718,372
538,795,783
773,895,302
414,124,288
887,232,472
404,754,344
717,720,188
831,616,79
699,499,787
116,667,767
397,634,746
350,514,681
221,71,494
390,307,342
759,699,362
159,361,64
97,646,877
236,279,602
198,859,779
86,930,284
991,339,686
735,784,175
745,681,866
700,904,555
724,981,384
332,869,468
850,585,248
936,281,536
847,198,660
787,768,876
874,94,718
309,815,775
48,479,529
958,201,995
875,126,362
419,436,406
99,702,511
328,626,254
806,540,913
564,524,638
864,160,863
393,81,316
254,496,237
974,670,547
319,738,379
605,956,788
845,77,495
427,40,446
678,932,234
89,323,532
619,826,481
251,195,750
370,746,587
170,61,156
113,449,378
593,911,346
198,404,505
795,243,329
397,554,361
783,787,671
60,580,391
106,806,610
748,348,20
433,486,700
322,597,216
92,655,483
697,519,848
751,930,927
358,111,137
877,809,986
19,998,701
324,363,116
516,996,977
703,253,607
211,659,831
170,678,742
837,138,879
642,584,787
304,732,365
294,117,553
543,953,711
954,637,862
978,803,746
372,14,476
323,899,307
640,753,556
705,282,212
253,587,134
169,40,54
332,175,621
362,910,358
86,186,369
291,111,81
792,98,728
258,748,773
739,778,512
777,938,30
899,636,816
8,283,883
903,109,622
821,398,582
339,576,457
517,409,262
968,562,935
671,751,942
275,797,342
716,333,918
977,694,331
449,379,69
749,910,294
664,552,379
783,149,397
399,878,610
30,295,822
688,159,920
876,35,531
76,34,540
4,905,525
365,228,98
730,64,335
734,366,648
386,260,409
349,488,790
224,950,364
614,935,148
760,702,634
374,157,800
589,885,373
612,878,727
736,865,588
725,866,856
43,610,325
482,489,544
136,751,783
747,935,274
819,996,785
104,3,18
311,494,468
499,115,478
919,241,13
155,345,489
677,840,592
238,938,308
7,543,796
730,291,270
628,381,681
810,950,204
977,40,745
342,582,652
268,590,990
365,669,29
25,633,748
945,691,316
800,339,124
134,704,868
893,525,555
789,817,522
66,57,419
639,116,342
80,551,642
847,555,332
717,685,578
565,500,75
903,267,584
57,874,21
146,498,828
220,391,363
861,637,230
395,529,794
768,190,82
803,330,377
969,245,987
738,918,407
180,323,528
575,453,181
215,614,977
679,566,350
216,769,712
915,164,256
460,636,728
234,38,642
356,132,75
929,81,556
444,172,13
464,362,792
924,934,59
585,775,466
553,489,871
386,987,647
284,764,250
715,551,606
354,595,489
866,795,28
178,905,218
482,898,112
149,253,910
722,237,850
196,581,528
816,6,535
530,279,428
382,645,931
228,732,843
726,946,150
781,996,590
671,687,306
298,387,66
351,41,628
754,138,429
225,290,245
403,892,970
129,890,98
54,306,643
625,95,888
583,138,281
204,132,513
278,368,42
269,792,954
829,88,878
57,617,454
565,133,863
968,356,61
726,233,345
184,318,83
911,758,860
823,1,344
400,347,124
161,55,344
821,268,381
965,460,630
718,35,665
646,219,94
22,203,50
416,399,592
509,309,180
624,456,30
47,890,89
109,274,486
285,110,529
336,392,886
225,58,581
583,421,798
429,899,498
281,63,464
890,545,563
732,52,78
946,89,779
134,113,102
916,269,728
631,360,546
128,500,838
727,463,955
949,353,50
751,233,950
134,261,524
710,597,463
429,972,322
155,987,211
42,691,632
6,959,462
254,3,620
126,957,122
172,768,683
823,469,647
410,320,666
517,116,103
711,31,982
892,36,332
